Index,RTT (μs),CWND (B),Bytes In Flight (B)
1010,204106,71524,23797
1011,204106,71524,25238
1012,204106,71524,26679
1013,204106,71524,28120
1014,204106,71524,29561
1015,204106,71524,31002
1016,204106,71524,32443
1017,204106,71524,32580
1018,204106,71524,32675
1019,204106,71524,32770
1020,205837,71524,29506
1021,205837,71524,29538
1022,205837,71524,30979
1023,205837,71524,32420
1024,205837,71524,32725
1025,205837,71524,32749
1026,205837,71524,32844
1027,205837,71524,32939
1028,205837,71524,33034
1029,205136,71524,29813
1030,205136,71524,29845
1031,205136,71524,31286
1032,205136,71524,32727
1033,205136,71524,32804
1034,205136,71524,32828
1035,205136,71524,32923
1036,205136,71524,33018
1037,205136,71524,33113
1038,205136,71524,33208
1039,206783,71524,29858
1040,206783,71524,29890
1041,206783,71524,31331
1042,206783,71524,32605
1043,206783,71524,32629
1044,206783,71524,32724
1045,206783,71524,32819
1046,206608,71524,29285
1047,206608,71524,29380
1048,206608,71524,29475
1049,206608,71524,29507
1050,206608,71524,30948
1051,206608,71524,32155
1052,206608,71524,32250
1053,206608,71524,32345
1054,205810,71524,29410
1055,205810,71524,29442
1056,205810,71524,30883
1057,205810,71524,32324
1058,205810,71524,32757
1059,205810,71524,32781
1060,205810,71524,32876
1061,205810,71524,32971
1062,205120,71524,25606
1063,205120,71524,25701
1064,205120,71524,25796
1065,205120,71524,25891
1066,205120,71524,25923
1067,205120,71524,27364
1068,205120,71524,28640
1069,205120,71524,28664
1070,205120,71524,28759
1071,205120,71524,28854
1072,204507,71524,19848
1073,204507,71524,19880
1074,204507,71524,21321
1075,204507,71524,22599
1076,204507,71524,22694
1077,204507,71524,22789
1078,203984,71524,19166
1079,203984,71524,19268
1080,203984,71524,19363
1081,203984,71524,19395
1082,203984,71524,20836
1083,203984,71524,22277
1084,203984,71524,22325
1085,203984,71524,22420
1086,203984,71524,22515
1087,203515,71524,19120
1088,203515,71524,19215
1089,203515,71524,19310
1090,203515,71524,19342
1091,203515,71524,20783
1092,203515,71524,22106
1093,203515,71524,22130
1094,203515,71524,22225
1095,203515,71524,22320
1096,204887,71524,19359
1097,204887,71524,19391
1098,204887,71524,20832
1099,204887,71524,22096
1100,204887,71524,22120
1101,204887,71524,22215
1102,204887,71524,22310
1103,204306,71524,19250
1104,204306,71524,19345
1105,204306,71524,19440
1106,204306,71524,19535
1107,204306,71524,19567
1108,204306,71524,21008
1109,204306,71524,22449
1110,204306,71524,22488
1111,204306,71524,22583
1112,204306,71524,22678
1113,203794,71524,18832
1114,203794,71524,18864
1115,203794,71524,20305
1116,203794,71524,21648
1117,203794,71524,21672
1118,203794,71524,21767
1119,203794,71524,21862
1120,203345,71524,18899
1121,203345,71524,18994
1122,203345,71524,19089
1123,203345,71524,19121
1124,203345,71524,20562
1125,203345,71524,22003
1126,203345,71524,22119
1127,203345,71524,22214
1128,203345,71524,22309
1129,202960,71524,19171
1130,202960,71524,19203
1131,202960,71524,20644
1132,202960,71524,21971
1133,202960,71524,22074
1134,202960,71524,22163
1135,202960,71524,22256
1136,204086,71524,19104
1137,204086,71524,19199
1138,204086,71524,19232
1139,204086,71524,20673
1140,204086,71524,21944
1141,204086,71524,21968
1142,204086,71524,22063
1143,204086,71524,22158
1144,204086,71524,22253
1145,203602,71524,19053
1146,203602,71524,19086
1147,203602,71524,20527
1148,203602,71524,21757
1149,203602,71524,21852
1150,203602,71524,21950
1151,203602,71524,22042
1152,203602,71524,22137
1153,203180,71524,19186
1154,203180,71524,19219
1155,203180,71524,20660
1156,203180,71524,22093
1157,203180,71524,22188
1158,203180,71524,22283
1159,202822,71524,18855
1160,202822,71524,18950
1161,202822,71524,19045
1162,202822,71524,19078
1163,202822,71524,20519
1164,202822,71524,21960
1165,202822,71524,22041
1166,202822,71524,22065
1167,202822,71524,22160
1168,202822,71524,22255
1169,202500,71524,19225
1170,202500,71524,19258
1171,202500,71524,20699
1172,202500,71524,21983
1173,202500,71524,22007
1174,202500,71524,22102
1175,202500,71524,22197
1176,202262,71524,18882
1177,202262,71524,18985
1178,202262,71524,19081
1179,202262,71524,19114
1180,202262,71524,20555
1181,202262,71524,21996
1182,202262,71524,22052
1183,202012,71524,18965
1184,202012,71524,19061
1185,202012,71524,19157
1186,202012,71524,19253
1187,202012,71524,19286
1188,202012,71524,20727
1189,202012,71524,22168
1190,202012,71524,22359
1191,202012,71524,22455
1192,202012,71524,22551
1193,201786,71524,19309
1194,201786,71524,19405
1195,201786,71524,19501
1196,201786,71524,19534
1197,201786,71524,20975
1198,201786,71524,22171
1199,201786,71524,22195
1200,201786,71524,22291
1201,201786,71524,22387
1202,201595,71524,19398
1203,201595,71524,19431
1204,201595,71524,20872
1205,201595,71524,22313
1206,201595,71524,22428
1207,201595,71524,22452
1208,201595,71524,22548
1209,201595,71524,22644
1210,201427,71524,19452
1211,201427,71524,19548
1212,201427,71524,19644
1213,201427,71524,19677
1214,201427,71524,21118
1215,201427,71524,22532
1216,201427,71524,22556
1217,201427,71524,22652
1218,201427,71524,22748
1219,202266,71524,19348
1220,202266,71524,19381
1221,202266,71524,20822
1222,202266,71524,22149
1223,202266,71524,22245
1224,202266,71524,22341
1225,202266,71524,22437
1226,202266,71524,22533
1227,202266,71524,22629
1228,202007,71524,19657
1229,202007,71524,19690
1230,202007,71524,21131
1231,202007,71524,22572
1232,202007,71524,22719
1233,202007,71524,22743
1234,202007,71524,22839
1235,202007,71524,22935
1236,202371,71524,19477
1237,202371,71524,19573
1238,202371,71524,19669
1239,202371,71524,19702
