Index,RTT (μs),CWND (B),Bytes In Flight (B)
859,204099,6936,5627
860,204099,6936,7068
861,203634,4855,6145
862,203222,4855,6025
863,202862,4855,5929
864,202537,4855,4980
865,204285,4855,4413
866,204285,4855,5854
867,203787,4855,5027
868,205669,4855,4548
869,205669,4855,5989
870,205063,4855,4323
871,205063,4855,5708
872,204477,4855,4267
873,204477,4855,5598
874,204049,4855,4157
875,204049,4855,5598
876,203675,4855,4157
877,203675,4855,5476
878,203337,6296,4091
879,203337,6296,5532
880,203337,6296,6058
881,203337,6296,6153
882,203337,6296,6248
883,203337,6296,6491
884,203074,6296,5160
885,203074,6296,5333
886,203074,6296,5585
887,203074,6296,5680
888,203074,6296,5775
889,203074,6296,5870
890,203074,6296,5965
891,203074,6296,6173
892,203074,6296,6268
893,203074,6296,6363
894,202788,6296,4922
895,202788,6296,5635
896,202788,6296,5730
897,202788,6296,5825
898,202788,6296,5920
899,202788,6296,6437
900,202577,6296,5118
901,202577,6296,5770
902,202435,7737,4329
903,202435,7737,4431
904,202435,7737,4526
905,202163,7737,4431
906,202163,7737,4725
907,201956,7737,4630
908,201956,5415,4630
909,201766,5415,4387
910,201766,5415,4482
911,201766,5415,4577
912,201672,5415,4404
913,201672,5415,4500
914,201672,5415,4596
915,201672,5415,4858
916,201672,5415,4954
917,201672,5415,5050
918,201569,5415,4513
919,201569,5415,4798
920,201569,5415,4894
921,201569,5415,4990
922,201993,5415,4497
923,201993,5415,4593
924,201993,5415,4689
925,201993,5415,4785
926,201993,5415,5629
927,202950,5415,4631
928,202950,5415,5149
929,202950,5415,5245
930,202950,5415,5341
931,202950,5415,5437
932,202634,5415,4920
933,202634,5415,5016
934,202634,5415,5317
935,202634,5415,5413
936,202634,5415,5509
937,203049,5415,4366
938,203049,5415,4667
939,203049,5415,4763
940,203049,5415,4859
941,203049,5415,4955
942,203049,5415,5051
943,202761,6856,4239
944,202761,6856,5482
945,202761,6856,5578
946,202761,6856,5674
947,202761,6856,5770
948,203270,8297,5220
949,203270,8297,5394
950,203270,8297,5490
951,202955,8297,5205
952,202955,8297,5308
953,202955,8297,5404
954,202955,8297,5500
955,202634,9738,5020
956,202634,9738,5224
957,202634,9738,5320
958,202634,9738,5416
959,202634,9738,5512
960,202424,9738,4668
961,202424,9738,4764
962,202424,9738,4797
963,202424,9738,6238
964,202424,9738,7679
965,202424,9738,8684
966,202424,9738,8708
967,202424,9738,8804
968,202424,9738,8900
969,202603,11179,8094
970,202603,11179,8375
971,202603,11179,8471
972,202603,11179,8567
973,203266,11179,7978
974,203266,11179,8073
975,203266,11179,8168
976,203266,11179,8353
977,203266,11179,8448
978,203266,11179,8543
979,203266,11179,8638
980,203578,12620,7953
981,203578,12620,8147
982,203578,12620,8242
983,203578,12620,8337
984,203578,12620,8432
985,203578,12620,8527
986,205094,12620,6996
987,205094,12620,7163
988,205094,12620,7258
989,205094,12620,7353
990,205164,12620,6788
991,205164,12620,6883
992,205164,12620,6978
993,205164,12620,7175
994,205164,12620,7270
995,205164,12620,7365
996,206789,12620,6969
997,206789,12620,7163
998,206789,12620,7258
999,206789,12620,7353
1000,205997,8834,4150
1001,205997,8834,5591
1002,205307,8834,4490
1003,205307,8834,5495
1004,205307,8834,5590
1005,205307,8834,5685
1006,204677,8834,5380
1007,204677,8834,5404
1008,204677,8834,5499
1009,204677,8834,5675
1010,204164,8834,5579
1011,204164,8834,5674
1012,204164,8834,5769
1013,204265,8834,5483
1014,204265,8834,6659
1015,204265,8834,6754
1016,204265,8834,6849
1017,204265,8834,6944
1018,205129,8834,6474
1019,205129,8834,6569
1020,205129,8834,6861
1021,205129,8834,6956
1022,205129,8834,7051
1023,204575,8834,6572
1024,204575,8834,6879
1025,204575,8834,6974
1026,204575,8834,7069
1027,204542,8834,6617
1028,204542,8834,6712
1029,204542,8834,6807
1030,204542,8834,7077
1031,204542,8834,7172
1032,204542,8834,7267
1033,204831,8834,6690
1034,204831,8834,6943
1035,204831,8834,7038
1036,204831,8834,7133
1037,204831,8834,7228
1038,204831,8834,7323
1039,204831,8834,7418
1040,205137,8834,5593
1041,205137,8834,6572
1042,205137,8834,6667
1043,205137,8834,6762
1044,204603,10275,5177
1045,204603,10275,5272
1046,204603,10275,5367
1047,204603,10275,5742
1048,204061,10275,4281
1049,204061,10275,4376
1050,204061,10275,4471
1051,204061,10275,4795
1052,204061,10275,4898
1053,204061,10275,4987
1054,204001,10275,4315
1055,204001,10275,4408
1056,204001,10275,4503
1057,204001,10275,4750
1058,204001,10275,4845
1059,204001,10275,4940
1060,204001,10275,5035
1061,205716,10275,4538
1062,205716,10275,4572
1063,205716,10275,6013
1064,205716,10275,6847
1065,205716,10275,6942
1066,205716,10275,7040
1067,205467,11716,6390
1068,205467,11716,6482
1069,205467,11716,6577
1070,205467,11716,6737
1071,205467,11716,6832
1072,205467,11716,6927
1073,204826,11716,6199
1074,204826,11716,6392
1075,204826,11716,6487
1076,204826,11716,6582
1077,204826,11716,6677
1078,204826,11716,6772
1079,206078,11716,5603
1080,206078,11716,5787
1081,206078,11716,5882
1082,206078,11716,5977
1083,205356,11716,5222
1084,205356,11716,5318
1085,205356,11716,5414
1086,205356,11716,5632
1087,204782,11716,5205
1088,204782,11716,5308
1089,204782,11716,5404
1090,204782,11716,5500
1091,204457,11716,4976
1092,204457,11716,5166
1093,204457,11716,5262
1094,204457,11716,5358
1095,204457,11716,5454
1096,204457,11716,5550
1097,204457,11716,5749
1098,203949,11716,3894
1099,203608,11716,3796
1100,203608,11716,3892
1101,203608,11716,3988
1102,203245,8201,3062
1103,203245,8201,3896
1104,202918,8201,3801
1105,202918,8201,4000
1106,202918,8201,4096
1107,202918,8201,4192
1108,203933,8201,3842
1109,203933,8201,3938
1110,203933,8201,4034
1111,203933,8201,4206
1112,203933,8201,4302
1113,203933,8201,4398
1114,203524,8201,3825
1115,203524,8201,3995
1116,203524,8201,4091
1117,203524,8201,4187
1118,203524,8201,4283
1119,204520,8201,3909
1120,204520,8201,4005
1121,204520,8201,4101
1122,204520,8201,4279
1123,204520,8201,4375
1124,204520,8201,4471
1125,204875,8201,3766
1126,204875,8201,4512
1127,204875,8201,4608
1128,204875,8201,4704
1129,204875,8201,4800
1130,204875,8201,4896
1131,206405,8201,4514
1132,206405,8201,4781
1133,206405,8201,4877
1134,206405,8201,4973
1135,205943,8201,4390
1136,205943,8201,4486
1137,205943,8201,4582
1138,205943,8201,4615
1139,205943,8201,6056
1140,205943,8201,7497
1141,205943,8201,8147
1142,205628,8201,6922
1143,205628,8201,7018
1144,205628,8201,7122
1145,205628,8201,7754
1146,205628,8201,7845
1147,205628,8201,7938
1148,205628,8201,8034
1149,205305,9642,7478
1150,205305,9642,7573
1151,205305,9642,7668
1152,205305,9642,7925
1153,205305,9642,8020
1154,205305,9642,8115
1155,204729,11083,7465
1156,204729,11083,7693
1157,204729,11083,7788
1158,204729,11083,7883
1159,204729,11083,7978
1160,204729,11083,8073
1161,206045,12524,7703
1162,206045,12524,7992
1163,206045,12524,8087
1164,206045,12524,8182
1165,206003,12524,7052
1166,206003,12524,7392
1167,206003,12524,7487
1168,206003,12524,7582
1169,206003,12524,7677
1170,206003,12524,7772
1171,206858,12524,7313
1172,206858,12524,7408
1173,206858,12524,7675
1174,206858,12524,7770
1175,206858,12524,7865
1176,206050,12524,6103
1177,205323,8766,4558
1178,205323,8766,5999
1179,205323,8766,6094
1180,205323,8766,6127
1181,205323,8766,7568
1182,205323,8766,7777
1183,205323,8766,7801
1184,205323,8766,7896
1185,204705,8766,6614
1186,204705,8766,7264
1187,204178,8766,7173
1188,204178,8766,7268
1189,204178,8766,7363
1190,204178,8766,7516
1191,203686,8766,7137
1192,203686,8766,7232
1193,203686,8766,7327
1194,203258,8766,6880
1195,203258,8766,6975
1196,203258,8766,7070
1197,203258,8766,7242
1198,203258,8766,7337
1199,203258,8766,7432
1200,202883,8766,6919
1201,202883,8766,7173
1202,202883,8766,7268
1203,202883,8766,7363
1204,203220,8766,6789
1205,203220,8766,6884
1206,203220,8766,6979
1207,203220,8766,7074
1208,203220,8766,7265
1209,203220,8766,7360
1210,203220,8766,7455
1211,202854,8766,6830
1212,202854,8766,7126
1213,202854,8766,7221
1214,202854,8766,7316
1215,203110,8766,6669
1216,203110,8766,6764
1217,203110,8766,6859
1218,203110,8766,7288
1219,203061,8766,4278
1220,203061,8766,4373
1221,203061,8766,4468
1222,202738,6136,4140
1223,202738,6136,4349
1224,202738,6136,4373
1225,202438,6136,4183
1226,202438,6136,4278
1227,202438,6136,4278
1228,202438,6136,4504
1229,202181,6136,4351
1230,202181,6136,4446
1231,202181,6136,4541
1232,201942,6136,4446
1233,201942,6136,4541
1234,201942,6136,4636
1235,201733,6136,4446
1236,201733,6136,4686
1237,201733,6136,4781
1238,201733,6136,4876
