Index,RTT (μs),CWND (B),Bytes In Flight (B)
1249,353,40960,96
1250,353,40960,192
1251,345,40960,0
1252,345,40960,32
1253,345,40960,1473
1254,345,40960,2914
1255,345,40960,3669
1256,345,40960,3693
1257,403,40960,0
1258,403,40960,97
1259,403,40960,194
1260,383,40960,0
1261,383,40960,332
1262,366,40960,0
1263,366,40960,97
1264,366,40960,193
1265,396,40960,0
1266,396,40960,96
1267,376,40960,0
1268,376,40960,95
1269,376,40960,189
1270,362,40960,0
1271,362,40960,240
1272,349,40960,0
1273,349,40960,93
1274,349,40960,188
1275,338,40960,0
1276,338,40960,256
1277,332,40960,0
1278,332,40960,93
1279,332,40960,188
1280,319,40960,0
1281,319,40960,94
1282,319,40960,189
1283,318,40960,0
1284,318,40960,321
1285,309,40960,0
1286,309,40960,95
1287,309,40960,190
1288,302,40960,0
1289,302,40960,225
1290,296,40960,0
1291,296,40960,95
1292,296,40960,190
1293,315,40960,0
1294,315,40960,102
1295,315,40960,197
1296,309,40960,0
1297,309,40960,96
1298,466,40960,0
1299,466,40960,300
1300,442,40960,0
1301,442,40960,96
1302,442,40960,192
1303,454,40960,0
1304,454,40960,95
1305,454,40960,190
1306,471,40960,0
1307,471,40960,584
1308,652,40960,0
1309,652,40960,93
1310,652,40960,187
1311,630,40960,0
1312,630,40960,255
1313,781,40960,0
1314,781,40960,95
1315,781,40960,190
1316,740,40960,0
1317,740,40960,95
1318,740,40960,190
1319,678,40960,0
1320,678,40960,429
1321,630,40960,0
1322,630,40960,95
1323,630,40960,190
1324,582,40960,0
1325,582,40960,333
1326,542,40960,0
1327,542,40960,102
1328,542,40960,197
1329,503,40960,0
1330,503,40960,96
1331,503,40960,191
1332,474,40960,0
1333,474,40960,94
1334,558,40960,0
1335,558,40960,351
1336,530,40960,0
1337,530,40960,96
1338,530,40960,191
1339,497,40960,0
1340,497,40960,503
1341,475,40960,0
1342,475,40960,96
1343,475,40960,209
1344,447,40960,0
1345,447,40960,98
1346,447,40960,194
1347,428,40960,0
1348,428,40960,380
1349,405,40960,0
1350,405,40960,98
1351,405,40960,206
1352,389,40960,0
1353,389,40960,448
1354,389,40960,543
1355,429,40960,0
1356,429,40960,95
1357,410,40960,0
1358,410,40960,95
1359,410,40960,189
1360,407,40960,0
1361,407,40960,841
1362,561,40960,0
1363,561,40960,94
1364,561,40960,189
1365,529,40960,0
1366,529,40960,97
1367,699,40960,0
1368,699,40960,95
1369,699,40960,190
1370,641,40960,0
1371,641,40960,339
1372,594,40960,0
1373,594,40960,95
1374,594,40960,190
1375,571,40960,0
1376,571,40960,419
1377,538,40960,0
1378,538,40960,102
1379,538,40960,197
1380,504,40960,0
1381,504,40960,95
1382,504,40960,190
1383,474,40960,0
1384,474,40960,271
1385,445,40960,0
1386,445,40960,95
1387,445,40960,190
1388,479,40960,0
1389,479,40960,368
1390,456,40960,0
1391,456,40960,95
1392,456,40960,190
1393,441,40960,0
1394,441,40960,95
1395,441,40960,190
1396,416,40960,0
1397,416,40960,373
1398,397,40960,0
1399,397,40960,96
1400,397,40960,192
1401,379,40960,0
1402,379,40960,96
1403,568,40960,0
1404,568,40960,263
1405,529,40960,0
1406,529,40960,96
1407,529,40960,192
1408,535,40960,0
1409,535,40960,96
1410,498,40960,0
1411,498,40960,102
1412,467,40960,0
1413,467,40960,285
1414,642,40960,0
1415,642,40960,96
1416,642,40960,192
1417,591,40960,96
1418,551,40960,0
1419,551,40960,96
1420,551,40960,192
1421,513,40960,0
1422,513,40960,805
1423,711,40960,0
1424,711,40960,96
1425,711,40960,192
1426,686,40960,0
1427,686,40960,227
1428,632,40960,0
1429,632,40960,96
1430,584,40960,0
